Node_id Range Mean Std
dennis 2242 734163.0 647.498262546
warmenhoven 2242 734163.0 647.498262546
abs 2242 734163.0 647.498262546
bernie 2242 734163.0 647.498262546
japhy 2242 734163.0 647.498262546
BigZaphod 2242 734163.0 647.498262546
2B 2242 734163.0 647.498262546
bramsey 2242 734163.0 647.498262546
john 2242 734163.0 647.498262546
sness 2270 734177.0 655.581167108
mesozoic 2242 734163.0 647.498262546
mtk 2242 734163.0 647.498262546
mij 2242 734163.0 647.498262546
bytes256 2242 734163.0 647.498262546
medined 2242 734163.0 647.498262546
angelsun 2242 734163.0 647.498262546
aeppert 2242 734163.0 647.498262546
sidr 2242 734163.0 647.498262546
louie 2242 734163.0 647.498262546
trance9 2242 734163.0 647.498262546
Lery 2242 734163.0 647.498262546
rcaelers 2242 734163.0 647.498262546
tjansen 2242 734163.0 647.498262546
bmclain 2242 734163.0 647.498262546
cmlh 2155 734201.5 622.383523239
popovich 2242 734163.0 647.498262546
reenoo 2242 734163.0 647.498262546
chihau 2242 734163.0 647.498262546
jlb 2242 734163.0 647.498262546
mikej 2242 734163.0 647.498262546
b69 2242 734163.0 647.498262546
live 2242 734163.0 647.498262546
MisterP 2242 734163.0 647.498262546
slive 2242 734163.0 647.498262546
mvberkum 2242 734163.0 647.498262546
uzada 2242 734163.0 647.498262546
ajn 2242 734163.0 647.498262546
glyph 2242 734163.0 647.498262546
QuoteMstr 2242 734163.0 647.498262546
ozabluda 2242 734163.0 647.498262546
wardk 2242 734163.0 647.498262546
ajaxx 2242 734163.0 647.498262546
tgr 2242 734163.0 647.498262546
AlexP 2242 734163.0 647.498262546
XeF4 2242 734163.0 647.498262546
ker 2242 734163.0 647.498262546
pohl 2242 734163.0 647.498262546
shevek 2242 734163.0 647.498262546
dskoll 2242 734163.0 647.498262546
Glanz 2242 734163.0 647.498262546
znasim 0 733618.0 0.0
jamieo 2242 734163.0 647.498262546
niceguyeddie 2242 734163.0 647.498262546
arianne 2242 734163.0 647.498262546
starbucks 2242 734163.0 647.498262546
macewan 2242 734163.0 647.498262546
fscked 2242 734163.0 647.498262546
linn 2242 734163.0 647.498262546
cmc 2242 734163.0 647.498262546
jfb 2242 734163.0 647.498262546
markjugg 2242 734163.0 647.498262546
yohanes 2242 734163.0 647.498262546
jtjm 2242 734163.0 647.498262546
sw 2242 734163.0 647.498262546
mcornick 2242 734163.0 647.498262546
sah 2242 734163.0 647.498262546
trejkaz 2242 734163.0 647.498262546
puffin 2242 734163.0 647.498262546
Sadi 2242 734163.0 647.498262546
jenni 2270 734177.0 655.581167108
Henry 2242 734163.0 647.498262546
keskoy 2242 734163.0 647.498262546
Chirayu 2242 734163.0 647.498262546
Mitheral 2242 734163.0 647.498262546
johnny 2242 734163.0 647.498262546
sebol 2242 734163.0 647.498262546
whaletales 2242 734163.0 647.498262546
richdb 2242 734163.0 647.498262546
mish 2242 734163.0 647.498262546
Guybz 2242 734163.0 647.498262546
lukeh 2245 734164.5 648.364288036
FORTYoz 2242 734163.0 647.498262546
rifaiyah 2242 734163.0 647.498262546
dngor 2242 734163.0 647.498262546
samth 2242 734163.0 647.498262546
zx64 2242 734163.0 647.498262546
gricko 2242 734163.0 647.498262546
dkl 2242 734163.0 647.498262546
image 2242 734163.0 647.498262546
maya 2242 734163.0 647.498262546
g3ars 2242 734163.0 647.498262546
norm 2242 734163.0 647.498262546
spets 2242 734163.0 647.498262546
vab 2242 734163.0 647.498262546
beto 2242 734163.0 647.498262546
ncunningham 2242 734163.0 647.498262546
fdivbug 2242 734163.0 647.498262546
esteve 2242 734163.0 647.498262546
lobbin 2242 734163.0 647.498262546
airlied 2250 734167.0 649.807663851
rlotz 2242 734163.0 647.498262546
xshadow 2242 734163.0 647.498262546
duff 2242 734163.0 647.498262546
jan 4485 735284.5 1294.99662162
roblimo 2242 734163.0 647.498262546
fstanchina 2242 734163.0 647.498262546
atenyi 2242 734163.0 647.498262546
sutic 2242 734163.0 647.498262546
doozer 2242 734163.0 647.498262546
redhog 2242 734163.0 647.498262546
joansf 2242 734163.0 647.498262546
tonyyarusso 2242 734163.0 647.498262546
dbartold 2242 734163.0 647.498262546
kiwidoc 2242 734163.0 647.498262546
jpick 2242 734163.0 647.498262546
ashbym 2242 734163.0 647.498262546
cbricart 2242 734163.0 647.498262546
Yugo0118 2242 734163.0 647.498262546
pp 2242 734163.0 647.498262546
rash 2242 734163.0 647.498262546
Kishore 2242 734163.0 647.498262546
sabby 2242 734163.0 647.498262546
finn 2242 734163.0 647.498262546
decklin 2242 734163.0 647.498262546
senthilkumar 2242 734163.0 647.498262546
LinuxMaster 2242 734163.0 647.498262546
crulx 2242 734163.0 647.498262546
maketo 2242 734163.0 647.498262546
huagang 2242 734163.0 647.498262546
vanquish 2242 734163.0 647.498262546
entireboy 2242 734163.0 647.498262546
neo 2242 734163.0 647.498262546
Tofu 2242 734163.0 647.498262546
boostmyego 2242 734163.0 647.498262546
athomas 2242 734163.0 647.498262546
myamin787 2242 734163.0 647.498262546
cyrelk 2242 734163.0 647.498262546
Fran 2242 734163.0 647.498262546
jrb 2242 734163.0 647.498262546
Yosi 2242 734163.0 647.498262546
govert 2242 734163.0 647.498262546
mbit 2242 734163.0 647.498262546
geekd 2242 734163.0 647.498262546
silvs 1544 734542.65692 444.833020817
genaro3 2242 734163.0 647.498262546
davorg 2242 734163.0 647.498262546
dhuebner 2242 734163.0 647.498262546
netseeker 2242 734163.0 647.498262546
ayan 2242 734163.0 647.498262546
Soren 2242 734163.0 647.498262546
craigbro 2242 734163.0 647.498262546
raph 4485 735284.5 1294.99662162
vgedris 2242 734163.0 647.498262546
brg 2242 734163.0 647.498262546
satriani 2242 734163.0 647.498262546
rmorrell 2242 734163.0 647.498262546
stuii 2242 734163.0 647.498262546
daw 2242 734163.0 647.498262546
pcolijn 2242 734163.0 647.498262546
cfemino 2242 734163.0 647.498262546
dleary 2242 734163.0 647.498262546
pencechp 2242 734163.0 647.498262546
zophyx 2242 734163.0 647.498262546
Rhys 2242 734163.0 647.498262546
squrl 2242 734163.0 647.498262546
themirrorman 0 733785.0 0.0
Dodger 2242 734163.0 647.498262546
holgate 2242 734163.0 647.498262546
jsgotangco 2242 734163.0 647.498262546
rgammans 2242 734163.0 647.498262546
paulr 2242 734163.0 647.498262546
guanix 2242 734163.0 647.498262546
pravin 2242 734163.0 647.498262546
Nietzsche 2242 734163.0 647.498262546
Urs 2242 734163.0 647.498262546
nospampleaser 2242 734163.0 647.498262546
yusuf 2242 734163.0 647.498262546
jmaes 2242 734163.0 647.498262546
maroniusz 2242 734163.0 647.498262546
lhl 2242 734163.0 647.498262546
masood 2270 734177.0 655.581167108
serverhorror 1261 734564.5 364.307905487
phe 2242 734163.0 647.498262546
sascha 2242 734163.0 647.498262546
mateen 2242 734163.0 647.498262546
Archit 2242 734163.0 647.498262546
riggwelter 2242 734163.0 647.498262546
det 2242 734163.0 647.498262546
sweis 2242 734163.0 647.498262546
DanielV 2242 734163.0 647.498262546
leonardo 2245 734164.5 648.364288036
amit 2242 734163.0 647.498262546
jrowan 2242 734163.0 647.498262546
alisdair 2242 734163.0 647.498262546
deryni 2242 734163.0 647.498262546
dank 2242 734163.0 647.498262546
jdybnis 2242 734163.0 647.498262546
Pitr 2242 734163.0 647.498262546
anton 2270 734177.0 655.581167108
her 2250 734167.0 649.807663851
Daagaak 2242 734163.0 647.498262546
thies 2242 734163.0 647.498262546
cmiller 2242 734163.0 647.498262546
wcooley 2242 734163.0 647.498262546
luk 2242 734163.0 647.498262546
starmb51277 2242 734163.0 647.498262546
uninet 2242 734163.0 647.498262546
scann 2242 734163.0 647.498262546
rmolina 2242 734163.0 647.498262546
jahnke 2242 734163.0 647.498262546
Zotk 0 733618.0 0.0
brett 2242 734163.0 647.498262546
rohee 2242 734163.0 647.498262546
JoeNotCharles 2242 734163.0 647.498262546
krftkndl 2242 734163.0 647.498262546
three30 2242 734163.0 647.498262546
MikeLowe 2242 734163.0 647.498262546
mathsfan 2242 734163.0 647.498262546
bligneri 2242 734163.0 647.498262546
nleitao 2242 734163.0 647.498262546
Dulcinea 2242 734163.0 647.498262546
Ahzz 2242 734163.0 647.498262546
phauly 2242 734163.0 647.498262546
miniver 2242 734163.0 647.498262546
Louise 2242 734163.0 647.498262546
mysticone 329 733206.5 95.2623570287
justinjs 2242 734163.0 647.498262546
grepninja 2242 734163.0 647.498262546
sculptor 2242 734163.0 647.498262546
rsdio 2242 734163.0 647.498262546
scamm420 2242 734163.0 647.498262546
ncm 2283 734183.5 659.333944219
mike750 2242 734163.0 647.498262546
alexm 2242 734163.0 647.498262546
rip 2242 734163.0 647.498262546
remohammadi 2242 734163.0 647.498262546
leviramsey 2242 734163.0 647.498262546
jme 2242 734163.0 647.498262546
jlf 2242 734163.0 647.498262546
hv 2242 734163.0 647.498262546
Sarah 2242 734163.0 647.498262546
MUD 2242 734163.0 647.498262546
tenglin 2242 734163.0 647.498262546
mskranz 2242 734163.0 647.498262546
ddh 2242 734163.0 647.498262546
shlomif 2280 734182.0 658.467918733
mary 2242 734163.0 647.498262546
pretzelgod 2242 734163.0 647.498262546
ilgiz 2242 734163.0 647.498262546
hakan 2242 734163.0 647.498262546
uberchorn 2242 734163.0 647.498262546
filslo 2242 734163.0 647.498262546
eaubin 2242 734163.0 647.498262546
zachlipton 2242 734163.0 647.498262546
jhelwig 1261 734564.5 364.307905487
lwillis 1109 733590.204986 321.875827719
rdl 2242 734163.0 647.498262546
woolebuegur 2242 734163.0 647.498262546
ema 2242 734163.0 647.498262546
nletwory 2242 734163.0 647.498262546
jgw 2242 734163.0 647.498262546
phr 2270 734177.0 655.581167108
reschke 2242 734163.0 647.498262546
yusufg 2242 734163.0 647.498262546
sublum 2242 734163.0 647.498262546
PhilipHunt 2242 734163.0 647.498262546
stimuli 2242 734163.0 647.498262546
roterdan 2242 734163.0 647.498262546
wordmonkey 2242 734163.0 647.498262546
xamat 1609 734512.39612 463.048601844
guccio 2242 734163.0 647.498262546
tripps 2242 734163.0 647.498262546
Aquila 2242 734163.0 647.498262546
buckley 2242 734163.0 647.498262546
baris 2242 734163.0 647.498262546
inmean 2242 734163.0 647.498262546
jdo 2242 734163.0 647.498262546
warner 2242 734163.0 647.498262546
nyra 2242 734163.0 647.498262546
instructor 2242 734163.0 647.498262546
hulver 2242 734163.0 647.498262546
lee 2242 734163.0 647.498262546
soto 2242 734163.0 647.498262546
balise 2242 734163.0 647.498262546
umanets 2242 734163.0 647.498262546
DRMacIver 1053 734758.5 304.26345492
term 2242 734163.0 647.498262546
rv 2242 734163.0 647.498262546
randombit 2242 734163.0 647.498262546
texaspbig 2242 734163.0 647.498262546
jevans1967 2242 734163.0 647.498262546
JaxBriggs 2242 734163.0 647.498262546
ChrisMecca 2242 734163.0 647.498262546
cael 2242 734163.0 647.498262546
blob 2242 734163.0 647.498262546
ubiquitin 2242 734163.0 647.498262546
veltzer 2242 734163.0 647.498262546
jonkare 2242 734163.0 647.498262546
follower 2242 734163.0 647.498262546
sinzear 0 733618.0 0.0
stephane 2242 734163.0 647.498262546
jop 2242 734163.0 647.498262546
thunder 2242 734163.0 647.498262546
marcwolf 2242 734163.0 647.498262546
washort 2242 734163.0 647.498262546
juancpaz 2242 734163.0 647.498262546
burnedsyn 2242 734163.0 647.498262546
Uraeus 2242 734163.0 647.498262546
jackshck 2242 734163.0 647.498262546
nrabe 2242 734163.0 647.498262546
JeffDay 2242 734163.0 647.498262546
Momch 2242 734163.0 647.498262546
kbellare 2242 734163.0 647.498262546
msevior 2242 734163.0 647.498262546
chrismear 1251 734528.5 361.421153227
pschork 2242 734163.0 647.498262546
phanto 2242 734163.0 647.498262546
Anguo 2242 734163.0 647.498262546
paolino 2242 734163.0 647.498262546
anselm 2242 734163.0 647.498262546
regisfg 2242 734163.0 647.498262546
og 2242 734163.0 647.498262546
conectivo 2242 734163.0 647.498262546
cdub 2242 734163.0 647.498262546
lpd 2242 734163.0 647.498262546
adi 2242 734163.0 647.498262546
softkid 2270 734177.0 655.581167108
martin 2242 734163.0 647.498262546
manveru 1620 734306.0 467.942304136
drow 2242 734163.0 647.498262546
DrewLondon 2242 734163.0 647.498262546
amberpalekar 2242 734163.0 647.498262546
daf 2242 734163.0 647.498262546
bengoodger 2242 734163.0 647.498262546
tina 2242 734163.0 647.498262546
ReCoN 2242 734163.0 647.498262546
drake 2242 734163.0 647.498262546
Chexsum 2242 734163.0 647.498262546
deusx 2242 734163.0 647.498262546
Lehrig 2242 734163.0 647.498262546
slaught 2242 734163.0 647.498262546
joost 2242 734163.0 647.498262546
abraham 2250 734167.0 649.807663851
L2G 2242 734163.0 647.498262546
xshao 2242 734163.0 647.498262546
vanjatka 2242 734163.0 647.498262546
MyJodoh 2242 734163.0 647.498262546
sterling 2242 734163.0 647.498262546
biodesign 2242 734163.0 647.498262546
aerickson 2242 734163.0 647.498262546
cerquide 2242 734163.0 647.498262546
deirdre 2242 734163.0 647.498262546
ph 2242 734163.0 647.498262546
byte 2242 734163.0 647.498262546
ptk 2242 734163.0 647.498262546
justice 2242 734163.0 647.498262546
bjr 2242 734163.0 647.498262546
mannu 2242 734163.0 647.498262546
fotis 0 733618.0 0.0
cduhn 2242 734163.0 647.498262546
tanghui 2242 734163.0 647.498262546
mwa 2242 734163.0 647.498262546
sp 2242 734163.0 647.498262546
criley 2242 734163.0 647.498262546
rimboy 2242 734163.0 647.498262546
caro 2242 734163.0 647.498262546
tomasf 2242 734163.0 647.498262546
chryjs 942 733502.733333 269.851432376
godoy 2270 734177.0 655.581167108
ReadMe 2242 734163.0 647.498262546
chuck 2242 734163.0 647.498262546
andrewm 2242 734163.0 647.498262546
premchai21 2242 734163.0 647.498262546
mathrick 2242 734163.0 647.498262546
osullivj 2242 734163.0 647.498262546
jaques 2242 734163.0 647.498262546
rx 2242 734163.0 647.498262546
stevebaker 2242 734163.0 647.498262546
Gimptek 2242 734163.0 647.498262546
markpasc 2242 734163.0 647.498262546
physos 2242 734163.0 647.498262546
gerv 2242 734163.0 647.498262546
jdm 2242 734163.0 647.498262546
sankarshan 2242 734163.0 647.498262546
joshua 2242 734163.0 647.498262546
tmattern 2242 734163.0 647.498262546
Keith 2242 734163.0 647.498262546
comzeradd 12 733182.0 3.74165738677
misaka 2242 734163.0 647.498262546
chrisflynn 2242 734163.0 647.498262546
confusedtrust 1 734335.5 0.5
apenwarr 2256 734170.0 651.539714829
mdub 2242 734163.0 647.498262546
kalou 2242 734163.0 647.498262546
camworld 2242 734163.0 647.498262546
billlyjoeray 2242 734163.0 647.498262546
guillermo 2242 734163.0 647.498262546
zeshin 2242 734163.0 647.498262546
KlausWuestefeld 2270 734177.0 655.581167108
Payne 2242 734163.0 647.498262546
aaronl 2242 734163.0 647.498262546
kazen 2242 734163.0 647.498262546
adamsc 2242 734163.0 647.498262546
ams 1255 733665.695122 365.430652137
Zooko 2270 734177.0 655.581167108
epcraig 2242 734163.0 647.498262546
gcheruku 2242 734163.0 647.498262546
Nome 2242 734163.0 647.498262546
ElCoronel 2242 734163.0 647.498262546
jenglish 2245 734164.5 648.364288036
jmg 2242 734163.0 647.498262546
gzip 2242 734163.0 647.498262546
rajesh02 2242 734163.0 647.498262546
oleavr 2242 734163.0 647.498262546
cgillot 2242 734163.0 647.498262546
diakka 2242 734163.0 647.498262546
sune 2242 734163.0 647.498262546
ReDragon 2242 734163.0 647.498262546
axel 2242 734163.0 647.498262546
FreeHermit 2242 734163.0 647.498262546
skimbu 2242 734163.0 647.498262546
pepper 2242 734163.0 647.498262546
snkr 1610 734113.0 465.055552237
bbrock 2242 734163.0 647.498262546
Mandrake 2242 734163.0 647.498262546
scrottie 2242 734163.0 647.498262546
dwmw2 2245 734164.5 648.364288036
ruediger 1025 733546.540541 296.116113815
jmauricio 2242 734163.0 647.498262546
CHRISSTARNS 2242 734163.0 647.498262546
alexr 2242 734163.0 647.498262546
ADAN 2242 734163.0 647.498262546
arnt 2242 734163.0 647.498262546
markus 2242 734163.0 647.498262546
biffhero 2242 734163.0 647.498262546
scald 2242 734163.0 647.498262546
MAK 1886 734369.0 544.72990249
you 2242 734163.0 647.498262546
walkah 2242 734163.0 647.498262546
eliab 2242 734163.0 647.498262546
frogface 2242 734163.0 647.498262546
AntiMatter 2242 734163.0 647.498262546
kimosabe 2242 734163.0 647.498262546
faceprint 2242 734163.0 647.498262546
mylika 2242 734163.0 647.498262546
mbj 2242 734163.0 647.498262546
frozen 2242 734163.0 647.498262546
lclaudio 2242 734163.0 647.498262546
electron 2242 734163.0 647.498262546
acs 2242 734163.0 647.498262546
cmarinas 2242 734163.0 647.498262546
scameron 2242 734163.0 647.498262546
mstone 2242 734163.0 647.498262546
praecx 2242 734163.0 647.498262546
brandonr 2242 734163.0 647.498262546
plan9 2242 734163.0 647.498262546
psychopenguin 2242 734163.0 647.498262546
timjones 2242 734163.0 647.498262546
awithers 2242 734163.0 647.498262546
mjl 2242 734163.0 647.498262546
markm 2242 734163.0 647.498262546
xsandro 2242 734163.0 647.498262546
slyzer 829 733442.814214 232.073525729
Ornicar 2242 734163.0 647.498262546
Kailer 2242 734163.0 647.498262546
nosinut 2242 734163.0 647.498262546
freephile 2242 734163.0 647.498262546
huberttonneau 2242 734163.0 647.498262546
fredf 2242 734163.0 647.498262546
gqueri 2242 734163.0 647.498262546
dougt 2242 734163.0 647.498262546
stevengj 2242 734163.0 647.498262546
voda 2242 734163.0 647.498262546
RoUS 2242 734163.0 647.498262546
pnambic 2242 734163.0 647.498262546
jure 2242 734163.0 647.498262546
digitalSurgeon 2242 734163.0 647.498262546
rcade 2242 734163.0 647.498262546
echuck 2242 734163.0 647.498262546
mfischer 2242 734163.0 647.498262546
cableangel 2242 734163.0 647.498262546
kettner 2242 734163.0 647.498262546
davep 2242 734163.0 647.498262546
Peetrap 2242 734163.0 647.498262546
smurp 2242 734163.0 647.498262546
alviskoon 2242 734163.0 647.498262546
TheOmen 2242 734163.0 647.498262546
ricardo 2242 734163.0 647.498262546
phkhal 2242 734163.0 647.498262546
JZig 2242 734163.0 647.498262546
sts 2242 734163.0 647.498262546
poiu 2242 734163.0 647.498262546
suso 2242 734163.0 647.498262546
zodiac 2242 734163.0 647.498262546
DiegoDiaz 2242 734163.0 647.498262546
dossy 2242 734163.0 647.498262546
pogma 2242 734163.0 647.498262546
jsloderbeck 2242 734163.0 647.498262546
schugo 2242 734163.0 647.498262546
rmorgan 2242 734163.0 647.498262546
esr 2250 734167.0 649.807663851
const 2245 734164.5 648.364288036
kir 2242 734163.0 647.498262546
eliot 2242 734163.0 647.498262546
sabit 2242 734163.0 647.498262546
Juln 2242 734163.0 647.498262546
jacobsan 2242 734163.0 647.498262546
jimwelch 2242 734163.0 647.498262546
mirwin 2242 734163.0 647.498262546
Prakash 2242 734163.0 647.498262546
snickell 2242 734163.0 647.498262546
munizao 2242 734163.0 647.498262546
jansegers 2242 734163.0 647.498262546
mlaster 2242 734163.0 647.498262546
betasam 2242 734163.0 647.498262546
mige 2242 734163.0 647.498262546
jlouis 2242 734163.0 647.498262546
pragma 2242 734163.0 647.498262546
wald 2242 734163.0 647.498262546
thaytan 2242 734163.0 647.498262546
oxygene 2242 734163.0 647.498262546
eross 2242 734163.0 647.498262546
tbradford 2242 734163.0 647.498262546
dirtyrat 2250 734167.0 649.807663851
six809 2251 734167.5 650.096339014
cinamod 2242 734163.0 647.498262546
talg 2242 734163.0 647.498262546
